TOTAL	GeneChunk	runMONSTER	didFAIL	isMISSING
DLGAP5	5302	TRUE	FALSE	FALSE
GATAD2A	5303	TRUE	FALSE	FALSE
STPG2	5304	TRUE	FALSE	FALSE
NLRP9	5305	TRUE	FALSE	FALSE
RUNX3	5306	TRUE	FALSE	FALSE
S100A7A	5307	FALSE	TRUE	FALSE
PFKM	5308	TRUE	FALSE	FALSE
C9orf142	5309	TRUE	FALSE	FALSE
GNL2	5310	TRUE	FALSE	FALSE
RLF	5311	TRUE	FALSE	FALSE
SLC9A9	5312	TRUE	FALSE	FALSE
RAB7B	5313	FALSE	TRUE	FALSE
DUSP12	5314	TRUE	FALSE	FALSE
EMC1	5315	TRUE	FALSE	FALSE
CBLN3	5316	TRUE	FALSE	FALSE
HOXB8	5317	TRUE	FALSE	FALSE
LACTB2	5318	TRUE	FALSE	FALSE
HINFP	5319	TRUE	FALSE	FALSE
SLC28A2	5320	TRUE	FALSE	FALSE
WHRN	5321	TRUE	FALSE	FALSE
PPM1H	5322	TRUE	FALSE	FALSE
RPS21	5323	TRUE	FALSE	FALSE
BMS1	5324	TRUE	FALSE	FALSE
NUDT6	5325	TRUE	FALSE	FALSE
GPX8	5326	TRUE	FALSE	FALSE
FAM171A1	5327	TRUE	FALSE	FALSE
TMED8	5328	TRUE	FALSE	FALSE
DGCR6L	5329	TRUE	FALSE	FALSE
BMP8B	5330	TRUE	FALSE	FALSE
SLA	5331	TRUE	FALSE	FALSE
TMEM138	5332	TRUE	FALSE	FALSE
G6PC	5333	TRUE	FALSE	FALSE
RETSAT	5334	TRUE	FALSE	FALSE
HYI	5335	TRUE	FALSE	FALSE
DDX50	5336	TRUE	FALSE	FALSE
OR1M1	5337	FALSE	TRUE	FALSE
COL6A6	5338	TRUE	FALSE	FALSE
TRIML1	5339	TRUE	FALSE	FALSE
FAM175A	5340	TRUE	FALSE	FALSE
ZBTB43	5341	TRUE	FALSE	FALSE
FGFBP2	5342	TRUE	FALSE	FALSE
UGT2A3	5343	TRUE	FALSE	FALSE
PLEKHA5	5344	TRUE	FALSE	FALSE
NAA11	5345	TRUE	FALSE	FALSE
HIST2H2AC	5346	TRUE	FALSE	FALSE
CTTNBP2	5347	TRUE	FALSE	FALSE
LRRC53	5348	TRUE	FALSE	FALSE
COQ3	5349	TRUE	FALSE	FALSE
PURA	5350	TRUE	FALSE	FALSE
PTER	5351	TRUE	FALSE	FALSE
ACR	5352	TRUE	FALSE	FALSE
CYP2U1	5353	TRUE	FALSE	FALSE
SLC9A3R1	5354	TRUE	FALSE	FALSE
FOXA2	5355	TRUE	FALSE	FALSE
SPRR2E	5356	TRUE	FALSE	FALSE
GAST	5357	FALSE	TRUE	FALSE
SLC22A7	5358	TRUE	FALSE	FALSE
ZFAND4	5359	TRUE	FALSE	FALSE
MAPKAP1	5360	TRUE	FALSE	FALSE
PCDHB7	5361	TRUE	FALSE	FALSE
PBX4	5362	TRUE	FALSE	FALSE
CLLU1OS	5363	FALSE	TRUE	FALSE
DEAF1	5364	TRUE	FALSE	FALSE
ZC3HAV1L	5365	TRUE	FALSE	FALSE
TMEM9B	5366	TRUE	FALSE	FALSE
LGALS9	5367	TRUE	FALSE	FALSE
SLX4	5368	TRUE	FALSE	FALSE
ZNF529	5369	TRUE	FALSE	FALSE
IKZF5	5370	TRUE	FALSE	FALSE
PQLC3	5371	TRUE	FALSE	FALSE
PXMP2	5372	TRUE	FALSE	FALSE
GPR62	5373	TRUE	FALSE	FALSE
SNTG2	5374	TRUE	FALSE	FALSE
PRKAR2A	5375	TRUE	FALSE	FALSE
CARMIL2	5376	TRUE	FALSE	FALSE
PRSS48	5377	TRUE	FALSE	FALSE
POTEB2	5378	FALSE	TRUE	FALSE
BCL6B	5379	TRUE	FALSE	FALSE
OR9K2	5380	FALSE	TRUE	FALSE
IMMT	5381	TRUE	FALSE	FALSE
EGFLAM	5382	TRUE	FALSE	FALSE
GABBR1	5383	TRUE	FALSE	FALSE
MYRF	5384	TRUE	FALSE	FALSE
GTPBP8	5385	TRUE	FALSE	FALSE
CYC1	5386	TRUE	FALSE	FALSE
SLC35G5	5387	TRUE	FALSE	FALSE
MCU	5388	TRUE	FALSE	FALSE
COX6B1	5389	TRUE	FALSE	FALSE
HSF2	5390	TRUE	FALSE	FALSE
PRR20A	5391	FALSE	TRUE	FALSE
RPS6KA4	5392	TRUE	FALSE	FALSE
FOXI3	5393	FALSE	TRUE	FALSE
CACNB4	5394	TRUE	FALSE	FALSE
B3GALT2	5395	TRUE	FALSE	FALSE
OSBP2	5396	TRUE	FALSE	FALSE
IGF2BP3	5397	TRUE	FALSE	FALSE
GYPA	5398	TRUE	FALSE	FALSE
VSIG10	5399	TRUE	FALSE	FALSE
ABLIM1	5400	TRUE	FALSE	FALSE
RNF122	5401	TRUE	FALSE	FALSE
OR7D2	5402	TRUE	FALSE	FALSE
TUBA1C	5403	TRUE	FALSE	FALSE
LAMTOR2	5404	TRUE	FALSE	FALSE
RPL14	5405	TRUE	FALSE	FALSE
FITM2	5406	TRUE	FALSE	FALSE
KYNU	5407	TRUE	FALSE	FALSE
FBXO18	5408	TRUE	FALSE	FALSE
MSL1	5409	TRUE	FALSE	FALSE
HABP2	5410	TRUE	FALSE	FALSE
NES	5411	TRUE	FALSE	FALSE
SH3TC2	5412	TRUE	FALSE	FALSE
SRXN1	5413	FALSE	TRUE	FALSE
PCDHB16	5414	TRUE	FALSE	FALSE
DDHD1	5415	TRUE	FALSE	FALSE
AC024361.1	5416	FALSE	TRUE	FALSE
FBXL17	5417	TRUE	FALSE	FALSE
TLR6	5418	TRUE	FALSE	FALSE
CCDC14	5419	TRUE	FALSE	FALSE
TMEM203	5420	FALSE	TRUE	FALSE
ZNF551	5421	TRUE	FALSE	FALSE
HOXB9	5422	TRUE	FALSE	FALSE
SGSM3	5423	TRUE	FALSE	FALSE
AUH	5424	TRUE	FALSE	FALSE
GLIPR2	5425	TRUE	FALSE	FALSE
FRS2	5426	TRUE	FALSE	FALSE
C9orf91	5427	TRUE	FALSE	FALSE
SIRPA	5428	TRUE	FALSE	FALSE
VSTM2L	5429	TRUE	FALSE	FALSE
AC013461.1	5430	TRUE	FALSE	FALSE
GPR171	5431	TRUE	FALSE	FALSE
UBE2D2	5432	TRUE	FALSE	FALSE
RP11-96L14.8	5433	TRUE	FALSE	FALSE
CLRN2	5434	TRUE	FALSE	FALSE
OR6C4	5435	FALSE	TRUE	FALSE
SLC30A2	5436	TRUE	FALSE	FALSE
CHST6	5437	TRUE	FALSE	FALSE
CRAMP1	5438	TRUE	FALSE	FALSE
CIDEC	5439	TRUE	FALSE	FALSE
GUCA1C	5440	TRUE	FALSE	FALSE
CCDC28A	5441	TRUE	FALSE	FALSE
TFIP11	5442	TRUE	FALSE	FALSE
AZIN2	5443	TRUE	FALSE	FALSE
DYRK1A	5444	TRUE	FALSE	FALSE
CFLAR	5445	TRUE	FALSE	FALSE
PCNT	5446	TRUE	FALSE	FALSE
GOLGA8J	5447	TRUE	FALSE	FALSE
PDE5A	5448	TRUE	FALSE	FALSE
AL008723.1	5449	FALSE	TRUE	FALSE
NCBP2-AS2	5450	TRUE	FALSE	FALSE
CDK5R2	5451	TRUE	FALSE	FALSE
ZFP91	5452	TRUE	FALSE	FALSE
TAF15	5453	TRUE	FALSE	FALSE
FOXF2	5454	TRUE	FALSE	FALSE
NKPD1	5455	TRUE	FALSE	FALSE
NBL1	5456	TRUE	FALSE	FALSE
ITGA2	5457	TRUE	FALSE	FALSE
GPRC5D	5458	TRUE	FALSE	FALSE
RIMBP2	5459	TRUE	FALSE	FALSE
MPV17L2	5460	TRUE	FALSE	FALSE
CLEC2A	5461	TRUE	FALSE	FALSE
BRICD5	5462	TRUE	FALSE	FALSE
AMER3	5463	TRUE	FALSE	FALSE
EP400	5464	TRUE	FALSE	FALSE
TMEM173	5465	TRUE	FALSE	FALSE
CHTOP	5466	TRUE	FALSE	FALSE
ABHD18	5467	TRUE	FALSE	FALSE
TTLL3	5468	TRUE	FALSE	FALSE
KLF16	5469	TRUE	FALSE	FALSE
CNTNAP3B	5470	FALSE	TRUE	FALSE
CCDC159	5471	FALSE	TRUE	FALSE
NUDCD1	5472	TRUE	FALSE	FALSE
CNNM1	5473	TRUE	FALSE	FALSE
H3F3A	5474	TRUE	FALSE	FALSE
ZNF26	5475	TRUE	FALSE	FALSE
FBXO30	5476	TRUE	FALSE	FALSE
IL18	5477	TRUE	FALSE	FALSE
ZPLD1	5478	TRUE	FALSE	FALSE
ZC2HC1B	5479	TRUE	FALSE	FALSE
UNC93A	5480	TRUE	FALSE	FALSE
ACTR10	5481	TRUE	FALSE	FALSE
VPS37A	5482	TRUE	FALSE	FALSE
PRSS46	5483	TRUE	FALSE	FALSE
NKX1-2	5484	TRUE	FALSE	FALSE
SORBS1	5485	TRUE	FALSE	FALSE
UBXN6	5486	TRUE	FALSE	FALSE
TPMT	5487	TRUE	FALSE	FALSE
ZFP36L2	5488	TRUE	FALSE	FALSE
OR6C3	5489	FALSE	TRUE	FALSE
OR5B3	5490	FALSE	TRUE	FALSE
CDC34	5491	TRUE	FALSE	FALSE
MTX3	5492	TRUE	FALSE	FALSE
HEATR9	5493	TRUE	FALSE	FALSE
HSPA1B	5494	TRUE	FALSE	FALSE
CSF3	5495	TRUE	FALSE	FALSE
WHSC1	5496	TRUE	FALSE	FALSE
KLHL36	5497	TRUE	FALSE	FALSE
ZSWIM4	5498	TRUE	FALSE	FALSE
AKAP8	5499	TRUE	FALSE	FALSE
PNP	5500	TRUE	FALSE	FALSE
EIF2S3L	5501	TRUE	FALSE	FALSE
FXYD3	5502	TRUE	FALSE	FALSE
MADCAM1	5503	TRUE	FALSE	FALSE
CATSPER3	5504	TRUE	FALSE	FALSE
TMEM116	5505	TRUE	FALSE	FALSE
AMER2	5506	FALSE	TRUE	FALSE
XDH	5507	TRUE	FALSE	FALSE
NEURL1	5508	TRUE	FALSE	FALSE
TYRP1	5509	TRUE	FALSE	FALSE
CHCHD6	5510	TRUE	FALSE	FALSE
ATP10D	5511	TRUE	FALSE	FALSE
GOLGA3	5512	TRUE	FALSE	FALSE
ITSN1	5513	TRUE	FALSE	FALSE
KRTAP8-1	5514	FALSE	TRUE	FALSE
C5orf49	5515	TRUE	FALSE	FALSE
HPSE	5516	TRUE	FALSE	FALSE
MARVELD3	5517	TRUE	FALSE	FALSE
LTBP2	5518	TRUE	FALSE	FALSE
AC004076.7	5519	TRUE	FALSE	FALSE
RP11-216L13.17	5520	TRUE	FALSE	FALSE
ERFE	5521	TRUE	FALSE	FALSE
PRCC	5522	TRUE	FALSE	FALSE
LIPJ	5523	TRUE	FALSE	FALSE
ZFPL1	5524	TRUE	FALSE	FALSE
AMDHD2	5525	TRUE	FALSE	FALSE
PRG4	5526	TRUE	FALSE	FALSE
TIMMDC1	5527	TRUE	FALSE	FALSE
RPL31	5528	TRUE	FALSE	FALSE
KIAA1024	5529	TRUE	FALSE	FALSE
RP4-777O23.3	5530	TRUE	FALSE	FALSE
ANKIB1	5531	TRUE	FALSE	FALSE
NGDN	5532	TRUE	FALSE	FALSE
PBX2	5533	TRUE	FALSE	FALSE
ELK3	5534	TRUE	FALSE	FALSE
NTRK1	5535	TRUE	FALSE	FALSE
ING2	5536	TRUE	FALSE	FALSE
RHBDL2	5537	TRUE	FALSE	FALSE
DDX43	5538	TRUE	FALSE	FALSE
ALG3	5539	TRUE	FALSE	FALSE
HMGCR	5540	TRUE	FALSE	FALSE
C1orf94	5541	TRUE	FALSE	FALSE
PACSIN2	5542	TRUE	FALSE	FALSE
NELFE	5543	TRUE	FALSE	FALSE
TAS2R8	5544	TRUE	FALSE	FALSE
TMCO2	5545	TRUE	FALSE	FALSE
NUP133	5546	TRUE	FALSE	FALSE
OR51I2	5547	TRUE	FALSE	FALSE
FAM149A	5548	TRUE	FALSE	FALSE
RP11-248J23.7	5549	TRUE	FALSE	FALSE
KCMF1	5550	TRUE	FALSE	FALSE
CGB2	5551	FALSE	TRUE	FALSE
PLEKHG4	5552	TRUE	FALSE	FALSE
B3GNT8	5553	TRUE	FALSE	FALSE
TSR3	5554	TRUE	FALSE	FALSE
TMEM183A	5555	TRUE	FALSE	FALSE
RNF212B	5556	TRUE	FALSE	FALSE
ZFP62	5557	TRUE	FALSE	FALSE
USP8	5558	TRUE	FALSE	FALSE
RP11-318A15.7	5559	TRUE	FALSE	FALSE
KLHL30	5560	TRUE	FALSE	FALSE
PRAMEF8	5561	FALSE	TRUE	FALSE
NOTCH3	5562	TRUE	FALSE	FALSE
VSIG2	5563	TRUE	FALSE	FALSE
PKDREJ	5564	TRUE	FALSE	FALSE
CLEC2L	5565	TRUE	FALSE	FALSE
C8orf86	5566	TRUE	FALSE	FALSE
RCBTB2	5567	TRUE	FALSE	FALSE
C17orf100	5568	TRUE	FALSE	FALSE
WSCD2	5569	TRUE	FALSE	FALSE
HK2	5570	TRUE	FALSE	FALSE
WBSCR28	5571	FALSE	TRUE	FALSE
TM4SF5	5572	TRUE	FALSE	FALSE
ENOX1	5573	TRUE	FALSE	FALSE
BCL2L13	5574	TRUE	FALSE	FALSE
PKNOX2	5575	TRUE	FALSE	FALSE
LRIT3	5576	TRUE	FALSE	FALSE
ZIC4	5577	TRUE	FALSE	FALSE
NAPEPLD	5578	TRUE	FALSE	FALSE
ACIN1	5579	TRUE	FALSE	FALSE
CRELD2	5580	TRUE	FALSE	FALSE
KLRC4-KLRK1	5581	TRUE	FALSE	FALSE
BDH2	5582	TRUE	FALSE	FALSE
NARS2	5583	TRUE	FALSE	FALSE
CDYL	5584	TRUE	FALSE	FALSE
NANS	5585	TRUE	FALSE	FALSE
ALOXE3	5586	TRUE	FALSE	FALSE
MTMR6	5587	TRUE	FALSE	FALSE
ANKRD16	5588	TRUE	FALSE	FALSE
FAM210B	5589	TRUE	FALSE	FALSE
GPR6	5590	FALSE	TRUE	FALSE
RPL34	5591	TRUE	FALSE	FALSE
FRMD8	5592	TRUE	FALSE	FALSE
PLPPR5	5593	TRUE	FALSE	FALSE
KCNU1	5594	TRUE	FALSE	FALSE
C6orf48	5595	TRUE	FALSE	FALSE
NR1D1	5596	TRUE	FALSE	FALSE
CCL1	5597	FALSE	TRUE	FALSE
ACADVL	5598	TRUE	FALSE	FALSE
TMCO5A	5599	TRUE	FALSE	FALSE
SNX21	5600	TRUE	FALSE	FALSE
RAC3	5601	TRUE	FALSE	FALSE
MMP2	5602	TRUE	FALSE	FALSE
UNC13B	5603	TRUE	FALSE	FALSE
AP1S3	5604	TRUE	FALSE	FALSE
BRD1	5605	TRUE	FALSE	FALSE
HIST3H2BB	5606	TRUE	FALSE	FALSE
FGF18	5607	TRUE	FALSE	FALSE
ATF6	5608	TRUE	FALSE	FALSE
STX1A	5609	TRUE	FALSE	FALSE
FAM221B	5610	TRUE	FALSE	FALSE
LPCAT4	5611	TRUE	FALSE	FALSE
YIPF3	5612	TRUE	FALSE	FALSE
HOOK2	5613	TRUE	FALSE	FALSE
CCL11	5614	TRUE	FALSE	FALSE
IGSF3	5615	TRUE	FALSE	FALSE
ZNF3	5616	TRUE	FALSE	FALSE
ZNF606	5617	TRUE	FALSE	FALSE
SLU7	5618	TRUE	FALSE	FALSE
CLIP2	5619	TRUE	FALSE	FALSE
LMO4	5620	TRUE	FALSE	FALSE
PHF3	5621	TRUE	FALSE	FALSE
HPS6	5622	TRUE	FALSE	FALSE
SPATA31D4	5623	FALSE	TRUE	FALSE
CCDC153	5624	TRUE	FALSE	FALSE
SLC36A3	5625	TRUE	FALSE	FALSE
CACNA2D2	5626	TRUE	FALSE	FALSE
ASB1	5627	TRUE	FALSE	FALSE
RAG2	5628	TRUE	FALSE	FALSE
AJAP1	5629	TRUE	FALSE	FALSE
UCN2	5630	FALSE	TRUE	FALSE
HAS3	5631	TRUE	FALSE	FALSE
TSLP	5632	TRUE	FALSE	FALSE
FGF10	5633	TRUE	FALSE	FALSE
LBH	5634	TRUE	FALSE	FALSE
FCGR1B	5635	FALSE	TRUE	FALSE
CENPH	5636	TRUE	FALSE	FALSE
SNRK	5637	TRUE	FALSE	FALSE
PTBP2	5638	TRUE	FALSE	FALSE
LRRC3	5639	TRUE	FALSE	FALSE
CBX4	5640	TRUE	FALSE	FALSE
BACE1	5641	TRUE	FALSE	FALSE
MYCBP2	5642	TRUE	FALSE	FALSE
TMEM168	5643	TRUE	FALSE	FALSE
BIRC6	5644	TRUE	FALSE	FALSE
MEI1	5645	TRUE	FALSE	FALSE
GPR158	5646	TRUE	FALSE	FALSE
RP11-613M10.9	5647	TRUE	FALSE	FALSE
ACTN3	5648	TRUE	FALSE	FALSE
OR6C68	5649	FALSE	TRUE	FALSE
EPB41L2	5650	TRUE	FALSE	FALSE
RPL13A	5651	TRUE	FALSE	FALSE
MUC22	5652	TRUE	FALSE	FALSE
AC017028.1	5653	FALSE	TRUE	FALSE
ARHGEF37	5654	TRUE	FALSE	FALSE
PARP16	5655	TRUE	FALSE	FALSE
C9orf16	5656	TRUE	FALSE	FALSE
CRNKL1	5657	TRUE	FALSE	FALSE
FUT9	5658	TRUE	FALSE	FALSE
LMF2	5659	TRUE	FALSE	FALSE
CASS4	5660	TRUE	FALSE	FALSE
RAB4A	5661	TRUE	FALSE	FALSE
ATG101	5662	TRUE	FALSE	FALSE
HOXA7	5663	TRUE	FALSE	FALSE
MROH1	5664	TRUE	FALSE	FALSE
HOXA3	5665	TRUE	FALSE	FALSE
RIMS3	5666	TRUE	FALSE	FALSE
NR2E1	5667	TRUE	FALSE	FALSE
DNAH17	5668	TRUE	FALSE	FALSE
CCPG1	5669	TRUE	FALSE	FALSE
WTIP	5670	TRUE	FALSE	FALSE
RERGL	5671	TRUE	FALSE	FALSE
CCDC169	5672	TRUE	FALSE	FALSE
FBXL2	5673	TRUE	FALSE	FALSE
CCDC28B	5674	TRUE	FALSE	FALSE
LUC7L	5675	TRUE	FALSE	FALSE
PI4KB	5676	TRUE	FALSE	FALSE
XRCC6	5677	TRUE	FALSE	FALSE
WDR59	5678	TRUE	FALSE	FALSE
SERPINA11	5679	TRUE	FALSE	FALSE
TRIOBP	5680	TRUE	FALSE	FALSE
NEK5	5681	TRUE	FALSE	FALSE
CTD-2006C1.10	5682	TRUE	FALSE	FALSE
PDE6H	5683	TRUE	FALSE	FALSE
DIXDC1	5684	TRUE	FALSE	FALSE
CFAP20	5685	TRUE	FALSE	FALSE
SLC17A5	5686	TRUE	FALSE	FALSE
SMIM2	5687	TRUE	FALSE	FALSE
TULP4	5688	TRUE	FALSE	FALSE
KRTAP2-3	5689	TRUE	FALSE	FALSE
CFH	5690	TRUE	FALSE	FALSE
C1orf27	5691	TRUE	FALSE	FALSE
IARS	5692	TRUE	FALSE	FALSE
DEFB107A	5693	FALSE	TRUE	FALSE
DHX29	5694	TRUE	FALSE	FALSE
NAPA	5695	TRUE	FALSE	FALSE
TMEM163	5696	TRUE	FALSE	FALSE
TACO1	5697	TRUE	FALSE	FALSE
FN1	5698	TRUE	FALSE	FALSE
CRTAC1	5699	TRUE	FALSE	FALSE
CXCR4	5700	TRUE	FALSE	FALSE
ASNS	5701	TRUE	FALSE	FALSE
NHLRC1	5702	TRUE	FALSE	FALSE
ARFGEF3	5703	TRUE	FALSE	FALSE
TDRKH	5704	TRUE	FALSE	FALSE
CNOT10	5705	TRUE	FALSE	FALSE
GNAI3	5706	TRUE	FALSE	FALSE
OCIAD1	5707	TRUE	FALSE	FALSE
VAPA	5708	TRUE	FALSE	FALSE
ABCG5	5709	TRUE	FALSE	FALSE
IYD	5710	TRUE	FALSE	FALSE
AMZ2	5711	TRUE	FALSE	FALSE
SUSD2	5712	TRUE	FALSE	FALSE
IKZF4	5713	TRUE	FALSE	FALSE
MFSD14B	5714	TRUE	FALSE	FALSE
TRAPPC8	5715	TRUE	FALSE	FALSE
CNR2	5716	TRUE	FALSE	FALSE
C4BPA	5717	TRUE	FALSE	FALSE
NBPF1	5718	TRUE	FALSE	FALSE
FGD4	5719	TRUE	FALSE	FALSE
OR8J1	5720	TRUE	FALSE	FALSE
TNK1	5721	TRUE	FALSE	FALSE
DYNAP	5722	TRUE	FALSE	FALSE
KCTD13	5723	TRUE	FALSE	FALSE
CCDC57	5724	TRUE	FALSE	FALSE
PCP4	5725	TRUE	FALSE	FALSE
KANK1	5726	TRUE	FALSE	FALSE
RAB34	5727	TRUE	FALSE	FALSE
DUSP8	5728	TRUE	FALSE	FALSE
HIST1H2AB	5729	TRUE	FALSE	FALSE
SHB	5730	TRUE	FALSE	FALSE
NDUFS4	5731	TRUE	FALSE	FALSE
F5	5732	TRUE	FALSE	FALSE
ADAM20	5733	TRUE	FALSE	FALSE
ZNF670	5734	TRUE	FALSE	FALSE
MS4A12	5735	TRUE	FALSE	FALSE
ZXDC	5736	TRUE	FALSE	FALSE
CDK3	5737	TRUE	FALSE	FALSE
BCLAF1	5738	TRUE	FALSE	FALSE
MZF1	5739	TRUE	FALSE	FALSE
FBXL18	5740	TRUE	FALSE	FALSE
CBSL	5741	TRUE	FALSE	FALSE
TPRKB	5742	TRUE	FALSE	FALSE
MS4A14	5743	TRUE	FALSE	FALSE
IL17RD	5744	TRUE	FALSE	FALSE
RP13-1032I1.10	5745	TRUE	FALSE	FALSE
FMO1	5746	TRUE	FALSE	FALSE
C7orf50	5747	TRUE	FALSE	FALSE
GAS7	5748	TRUE	FALSE	FALSE
GPD2	5749	TRUE	FALSE	FALSE
NECTIN4	5750	TRUE	FALSE	FALSE
MYL6	5751	TRUE	FALSE	FALSE
RP11-343C2.11	5752	TRUE	FALSE	FALSE
TMEM134	5753	TRUE	FALSE	FALSE
SHROOM3	5754	TRUE	FALSE	FALSE
SCD5	5755	TRUE	FALSE	FALSE
PIN1	5756	TRUE	FALSE	FALSE
ETNPPL	5757	TRUE	FALSE	FALSE
ZNF860	5758	TRUE	FALSE	FALSE
MX1	5759	TRUE	FALSE	FALSE
BAZ2A	5760	TRUE	FALSE	FALSE
PCDHB1	5761	TRUE	FALSE	FALSE
PDE6B	5762	TRUE	FALSE	FALSE
YEATS2	5763	TRUE	FALSE	FALSE
ADK	5764	TRUE	FALSE	FALSE
PLEKHG2	5765	TRUE	FALSE	FALSE
CLPX	5766	TRUE	FALSE	FALSE
IDUA	5767	TRUE	FALSE	FALSE
QTRT2	5768	TRUE	FALSE	FALSE
ZNF480	5769	TRUE	FALSE	FALSE
IRF2BP2	5770	TRUE	FALSE	FALSE
NEUROG3	5771	FALSE	TRUE	FALSE
CACNA2D1	5772	TRUE	FALSE	FALSE
COL7A1	5773	TRUE	FALSE	FALSE
RP4-809F18.1	5774	TRUE	FALSE	FALSE
PHF13	5775	TRUE	FALSE	FALSE
PTPRJ	5776	TRUE	FALSE	FALSE
MLC1	5777	TRUE	FALSE	FALSE
LNPEP	5778	TRUE	FALSE	FALSE
LRRFIP2	5779	TRUE	FALSE	FALSE
PARN	5780	TRUE	FALSE	FALSE
CCDC60	5781	TRUE	FALSE	FALSE
RABGGTB	5782	TRUE	FALSE	FALSE
THAP3	5783	TRUE	FALSE	FALSE
NADSYN1	5784	TRUE	FALSE	FALSE
NPFF	5785	FALSE	TRUE	FALSE
MYO15A	5786	TRUE	FALSE	FALSE
MED22	5787	TRUE	FALSE	FALSE
CLIP3	5788	TRUE	FALSE	FALSE
ITGB2	5789	TRUE	FALSE	FALSE
TMEM179	5790	TRUE	FALSE	FALSE
AP000304.12	5791	TRUE	FALSE	FALSE
SIM2	5792	TRUE	FALSE	FALSE
GALC	5793	TRUE	FALSE	FALSE
TMEM189-UBE2V1	5794	TRUE	FALSE	FALSE
TCL1A	5795	FALSE	TRUE	FALSE
HLCS	5796	TRUE	FALSE	FALSE
DUSP13	5797	TRUE	FALSE	FALSE
ADAT2	5798	TRUE	FALSE	FALSE
ZNF25	5799	TRUE	FALSE	FALSE
AC008074.1	5800	TRUE	FALSE	FALSE
LETM1	5801	TRUE	FALSE	FALSE
FN3K	5802	TRUE	FALSE	FALSE
CHMP6	5803	TRUE	FALSE	FALSE
ENKD1	5804	TRUE	FALSE	FALSE
PDE7A	5805	TRUE	FALSE	FALSE
RABGEF1	5806	TRUE	FALSE	FALSE
SLC31A2	5807	TRUE	FALSE	FALSE
TYRO3	5808	TRUE	FALSE	FALSE
RP11-166N6.3	5809	TRUE	FALSE	FALSE
LINC00176	5810	TRUE	FALSE	FALSE
RANGRF	5811	TRUE	FALSE	FALSE
RP1-130H16.18	5812	TRUE	FALSE	FALSE
PSD	5813	TRUE	FALSE	FALSE
C10orf62	5814	FALSE	TRUE	FALSE
PMCH	5815	FALSE	TRUE	FALSE
RPL18	5816	TRUE	FALSE	FALSE
SLC25A51	5817	TRUE	FALSE	FALSE
C1orf68	5818	TRUE	FALSE	FALSE
KCTD3	5819	TRUE	FALSE	FALSE
PCDHGB3	5820	TRUE	FALSE	FALSE
RFPL3	5821	TRUE	FALSE	FALSE
NUP155	5822	TRUE	FALSE	FALSE
CHCHD4	5823	TRUE	FALSE	FALSE
NELFCD	5824	TRUE	FALSE	FALSE
CCR1	5825	TRUE	FALSE	FALSE
C2orf61	5826	TRUE	FALSE	FALSE
FBXL13	5827	TRUE	FALSE	FALSE
TFR2	5828	TRUE	FALSE	FALSE
DCAF13	5829	TRUE	FALSE	FALSE
SDAD1	5830	TRUE	FALSE	FALSE
SMYD2	5831	TRUE	FALSE	FALSE
LIPN	5832	TRUE	FALSE	FALSE
CNTFR	5833	TRUE	FALSE	FALSE
INPP4A	5834	TRUE	FALSE	FALSE
NUF2	5835	TRUE	FALSE	FALSE
CPA5	5836	TRUE	FALSE	FALSE
ARHGEF19	5837	TRUE	FALSE	FALSE
CBR4	5838	TRUE	FALSE	FALSE
CTD-2287O16.3	5839	TRUE	FALSE	FALSE
GPR87	5840	TRUE	FALSE	FALSE
VPS13A	5841	TRUE	FALSE	FALSE
POSTN	5842	TRUE	FALSE	FALSE
POMK	5843	TRUE	FALSE	FALSE
ALDH1B1	5844	TRUE	FALSE	FALSE
PLEKHO1	5845	TRUE	FALSE	FALSE
ZNF444	5846	TRUE	FALSE	FALSE
HIST1H2BI	5847	TRUE	FALSE	FALSE
XPNPEP1	5848	TRUE	FALSE	FALSE
LDHB	5849	TRUE	FALSE	FALSE
VPS8	5850	TRUE	FALSE	FALSE
LINC00238	5851	TRUE	FALSE	FALSE
RPL26L1	5852	TRUE	FALSE	FALSE
GSK3A	5853	TRUE	FALSE	FALSE
PAK6	5854	TRUE	FALSE	FALSE
ABCA12	5855	TRUE	FALSE	FALSE
EPC2	5856	TRUE	FALSE	FALSE
LRRC39	5857	TRUE	FALSE	FALSE
GSTA1	5858	TRUE	FALSE	FALSE
TCTE3	5859	TRUE	FALSE	FALSE
CRHR1	5860	TRUE	FALSE	FALSE
PLGLB1	5861	TRUE	FALSE	FALSE
OIT3	5862	TRUE	FALSE	FALSE
VRTN	5863	TRUE	FALSE	FALSE
CCDC149	5864	TRUE	FALSE	FALSE
CSPP1	5865	TRUE	FALSE	FALSE
CTD-2545G14.7	5866	FALSE	TRUE	FALSE
NEIL1	5867	TRUE	FALSE	FALSE
DPH5	5868	TRUE	FALSE	FALSE
PIAS1	5869	TRUE	FALSE	FALSE
NPY1R	5870	TRUE	FALSE	FALSE
PSMA1	5871	TRUE	FALSE	FALSE
PCDHA2	5872	TRUE	FALSE	FALSE
NFE2L3	5873	TRUE	FALSE	FALSE
CEACAM16	5874	TRUE	FALSE	FALSE
TMEM230	5875	TRUE	FALSE	FALSE
ZNF577	5876	TRUE	FALSE	FALSE
BEST2	5877	TRUE	FALSE	FALSE
STAT4	5878	TRUE	FALSE	FALSE
PCDHA5	5879	TRUE	FALSE	FALSE
KRT10	5880	TRUE	FALSE	FALSE
