CurrentGene,StoufferMetaP,StoufferMetaP_FDR,StoufferMetaEuropeanP,StoufferMetaEuropeanP_FDR,MetalMetaP,MetalMetaEuropeanP,MetalMetaP_FDR,MetalMetaEuropeanP_FDR,Number_missingPvalues
DNAJC1,0.08771790513860987,0.6713097599943696,0.08388459148415103,0.6721612852182999,5.40306661821716e-4,0.0012459027131046959,0.0021288103709717165,0.005543202581805921,1
MAP3K14,0.7689025237049671,0.9228123644465839,0.7150791220453485,0.9113756323738893,0.02781765184583381,0.04242084723033486,0.031345039616877284,0.04959685672359369,1
RP11-404P21.8,0.060444845943846116,0.6314195958141563,0.027595819238290242,0.566349040803272,6.187480516937393e-5,1.0914482938696125e-4,7.702773444067291e-4,0.002022676425504377,0
SRI,0.8025681500759257,0.9330620922617627,0.5491216440866917,0.8731559244128366,0.015762228155566573,0.012601174961914494,0.019218585032280293,0.01967453005896406,0
HYLS1,0.7243211062996725,0.9105966717414247,0.7413466282947149,0.9178639652923143,0.006531525446861678,0.018481090470996414,0.009668490596176187,0.025839187029239836,0
KRT1,0.04693952582839564,0.6084927642457846,0.03807082331189306,0.5975094951099253,5.460267820701014e-5,1.1784382718086087e-4,7.272115247698599e-4,0.0020687522662483954,0
FAM45A,0.2906619123331111,0.7944726270168732,0.3905722492919709,0.8357435428281664,0.001303714491248696,0.006119383917868336,0.003436447741430856,0.012452228335021303,1
AHNAK2,0.14088687691317497,0.7168468855051069,0.07129749024247481,0.6488523405808833,8.349785507531725e-4,9.35065080519089e-4,0.002684620044039447,0.004908368345307094,1
TXNRD3,0.2304587320334984,0.7680184592440652,0.13681602211027832,0.7249101778560032,4.910650108654988e-4,4.8651467697889624e-4,0.0020233526535131537,0.0036935925089923447,0
CCSER1,0.030291199409392778,0.5613010406766691,0.035388847584441406,0.589475215602563,1.3995137760034104e-5,6.461194415418227e-5,4.389298583865486e-4,0.0016958136284967586,0
SECISBP2L,0.24620467587626413,0.7726039035767844,0.38212546942065656,0.8331832594271642,6.613309745554144e-4,0.004003945109065584,0.002368546443874555,0.009840329208517433,0
TMPRSS9,0.15451838039840685,0.7262720278710482,0.2293392384926748,0.7856039566988363,0.0018300118100602419,0.010104341698310738,0.004176870844160257,0.016918539294049052,2
JAG2,0.31132743779042354,0.8019981446271097,0.43462262805856094,0.8455704453939599,0.0033155263261206067,0.015704531904506245,0.00604920369861892,0.02297446455550259,1
GUSB,0.12030606470431555,0.7019831962689338,0.466093735779086,0.8533610771203678,1.3061187541323115e-4,0.0059801517066472906,0.0010718329846465728,0.012290265528386024,0
IL17RA,0.3946875771332123,0.8344061919199891,0.4566630548174298,0.8512165574561688,6.722597881793532e-4,0.002175479640108696,0.0023918093245404977,0.007224884421439469,0
UBE2D1,0.2273199483761792,0.7669128030084983,0.18968627903291357,0.7678787754780805,9.392984780294837e-4,0.0017585879823683315,0.002865029241338378,0.00652815005748467,0
CLCNKA,0.12160419354055153,0.7034078577974008,0.15933073823584706,0.7465081884156973,1.9140677973467822e-4,7.324090545703917e-4,0.0012655994109162549,0.004387209262741223,0
TMCC2,0.024171291426590875,0.5567532002579383,0.06501036711671562,0.6401032431971756,1.0757257139423848e-4,0.0010178243944060617,9.786032020930714e-4,0.005082585235218495,1
CNTNAP4,0.32560517798697675,0.8096674830098065,0.2935795037795783,0.8070279173659927,0.001422823329872866,0.0028806998256832705,0.003605443898658809,0.00828097725160015,0
APOBEC3A,0.9497933513054835,0.9774557006583836,0.9521478133830051,0.9791576715767973,0.016058627152675545,0.02839484961219968,0.01951993494633131,0.03579036059528931,0
DIRC2,0.35399705954662275,0.8185696255738734,0.25878078061839616,0.7977433442677255,0.0012511856227343024,0.0019478166735044198,0.003362056991959638,0.0068619748282170755,0
PRPF40B,0.002898528326337951,0.32391927097527307,0.002879398116599508,0.37968277213062923,1.7905651334635552e-6,6.338492618619709e-6,1.9373684898024165e-4,7.616466676777122e-4,0
PRDM13,0.010708948194313703,0.4483620837935223,0.007907764491805377,0.44249712811527914,9.346605051022093e-6,1.8929826975906392e-5,3.695275357142442e-4,0.0011421331430535222,0
DENND4B,0.9045701657823092,0.9624891369495356,0.8359314049918878,0.9438245053174059,0.0928396837286527,0.11396478590205085,0.09730307992476203,0.12080759314463592,2
PODXL2,0.6218659549088258,0.8879491478997558,0.7478281185646686,0.9191171279595309,0.004195114386766732,0.016458319571999835,0.0070676449498382355,0.023762375360393728,0
C4orf50,0.32473822798522833,0.8089457321544207,0.20057716121028887,0.7710831131197379,8.477847519978298e-4,9.33670722566602e-4,0.002706565285893051,0.004905153883083683,0
PAPPA,0.001984561211075049,0.29019883587298506,8.217101842310802e-4,0.27017220713196527,1.7375369740131158e-7,1.899187082631243e-7,6.212147535683146e-5,1.3802217312356172e-4,0
FAM46C,0.321121032585327,0.8063769294036227,0.029931218620048602,0.5676112199717588,4.4925888604420926e-4,1.4837645543430708e-4,0.0019349838368969414,0.002220411415284366,1
CREB3L3,0.13317198569620214,0.7151493520041988,0.28599952408865503,0.8034202581311626,0.001650823757219922,0.014876540235387493,0.003934584856577043,0.022125696766762255,2
OR2C3,0.8931013288751126,0.9584291539024498,0.6894742226879631,0.9043609572444801,0.02639889200540983,0.020800918320703653,0.029936176696217356,0.028216882782818326,1
EEF1E1-BLOC1S5,0.14904757427710882,0.7225379715841627,0.10259277258876252,0.6956245328924404,7.111166017118991e-4,0.0010020836543377797,0.0024535043244571708,0.005049927916175346,0
VWA3A,0.9656533990856727,0.9837902249677805,0.9485884885483831,0.9783656476862803,0.08855852225199544,0.11803663060147748,0.09291002326106071,0.1249252247988981,0
CCDC88A,0.11270346173220873,0.6980107883506307,0.1380373387717322,0.7249101778560032,7.706535673436297e-4,0.0026143925792866014,0.0025670552793106284,0.00791100695995902,0
C11orf53,0.06449062344120758,0.6354163502766482,0.12351260339177596,0.7136095777725424,6.870371018755679e-5,5.183335260545263e-4,8.058879909313019e-4,0.003794673177600437,0
CARD8,0.13686785569392854,0.7162129954187362,0.14201341965697628,0.7303851590534917,2.2935295971220814e-4,6.115503084361823e-4,0.00138437365366113,0.0040597692380748215,0
AGPAT2,0.06431542152147258,0.6354163502766482,0.2256154970106547,0.7852642104768546,9.395320396134526e-5,0.001864291011627188,9.345739547562174e-4,0.006725214492166046,1
RAB10,0.28615804731893946,0.791803338239091,0.42600035073362974,0.8432337512818459,7.569607916049619e-4,0.0038014094010354773,0.0025456199913750574,0.00957308400596155,0
PDE6D,0.2859741451293064,0.791803338239091,0.5682932976464521,0.8759791592237235,0.0013330731028251103,0.016691518558903898,0.003481662305363105,0.02403027525287036,0
MS4A2,0.4079126998254261,0.8399081802592663,0.24655137639356203,0.7957404253431006,0.0029358766282508767,0.0036655125833620766,0.005587597527770486,0.009389448224862006,0
ISL2,0.7101298305984158,0.9071517805340306,0.9116035251463578,0.964757988179796,0.006016266610234046,0.05222702423598965,0.009111309139228821,0.05923231428636216,0
RP11-140L24.4,0.3925714540176886,0.8339165285104937,0.39968420857504905,0.8368214177204085,0.0016859430994806235,0.0037977120942684173,0.0039772340801360355,0.009571732224627625,0
NAA16,0.8697707648100526,0.951402228658424,0.7575756809068463,0.921619277763711,0.027979015787438628,0.03799635570397261,0.03150974131619748,0.045305695186529285,1
MEIKIN,0.6880307805364132,0.903417274025233,0.6926275680297609,0.9055227881473286,0.0062119205637183985,0.013476485263337617,0.009327053624774664,0.02060336650001174,0
CPSF3,0.33340091711633973,0.8130072527791197,0.5122658037908312,0.8656914359781162,0.0015117722511538729,0.008742772653788373,0.00373856108915749,0.015413030269304157,0
VIM,0.2962145114991175,0.7961569694030901,0.22085787973859497,0.781701195853046,0.0010507467140797085,0.001410830801863469,0.003042356001775243,0.005871434788932692,0
SCAF8,0.7798717780782418,0.9243910829226303,0.7789478910810389,0.9276031345023169,0.02510817592591964,0.053444126659334415,0.028641339382210793,0.0603961029243529,0
OPN1SW,0.03740801447336363,0.5782466255091896,0.020340784145460592,0.5237606209833283,1.25390905446408e-5,3.3240525207258753e-5,4.2882130619356206e-4,0.0013173041683792782,0
LGALS9B,0.23597920443405535,0.7684113287354182,0.2722558172229871,0.798246949910073,0.0010208020210355656,0.003221024848372455,0.0029954936822395185,0.008837981986650858,1
SPACA6,0.3014250986659697,0.7979640220144011,0.19779831431723593,0.7710831131197379,9.215517079874177e-4,0.0010532662421141978,0.002835228113247228,0.00516061001931726,0
TMEM52,0.5154823385509835,0.8646214161355601,0.6891547849476521,0.9042775917635577,0.0036686071928897757,0.018997393078202165,0.006457869901567409,0.026367449031783608,0
TMEM69,0.09457023345922787,0.6790625024758304,0.06057124845200486,0.638381655849909,1.3445206105369337e-4,4.7062189052027195e-4,0.001085341949235576,0.0036320409838704695,0
PNOC,0.2695720573635079,0.7835431113787424,0.18344833427349408,0.7660587620579714,6.064099376655308e-4,8.082411629055075e-4,0.0022669411961205644,0.004580275029699033,0
LIPT2,0.6457516557443393,0.8939928634830264,0.6235361837158977,0.8908438656538815,0.008274312021170993,0.014805662865363868,0.011503161486036794,0.022038861234006616,0
FRS3,0.013119318281354524,0.47156142603934426,0.04805029594509167,0.6189035602473889,6.416920136651166e-6,1.0973985628383079e-4,3.1913059036111176e-4,0.002022676425504377,0
CACNB1,0.06308145415003497,0.632947402718845,0.19019803301351207,0.7678787754780805,2.657495652541108e-4,0.0035919773355132037,0.0014910260484687196,0.009307594712123205,1
PLA2G6,0.008243232656836585,0.42098670546230027,0.05983466144529297,0.638381655849909,2.4370965359152354e-6,1.5593407324477357e-4,2.2514187354809014e-4,0.002272152183211558,0
HACD3,0.5402277463367948,0.8716094035740025,0.4766739245443003,0.856212317193155,0.00560465420848692,0.008828275001831186,0.008658701232268765,0.015502353484688987,0
AKT2,0.14160109814774935,0.7171736687407428,0.12538695953260548,0.7158766911307237,3.695359661330072e-4,7.04982704381134e-4,0.0017460723071986578,0.004314753114613427,0
GRM3,0.027328961012961207,0.5567532002579383,0.006353743041729126,0.4291231215561453,1.362499585514495e-5,1.6204004207392375e-5,4.3712217043045476e-4,0.0010877083543674429,0
CLECL1,0.5090716186609375,0.863162258747184,0.376440270445618,0.831444463185045,0.004040343347997181,0.004473773347283824,0.006889961364979931,0.010423908656968841,0
GEMIN5,0.5028793608342476,0.8630896773290684,0.34999349332646784,0.8220639121218776,0.0037716936767657615,0.0049363149177826604,0.006576674986182571,0.010996367754654677,0
FKBP3,0.23795052164109015,0.7684113287354182,0.32558585858962763,0.8161114107328185,2.820703952665328e-4,0.0011339663969826958,0.0015297052153643619,0.005313306235926458,0
GTPBP3,0.2806959377023598,0.7896074927538917,0.2708729773019481,0.7977433442677255,0.0010338116344095164,0.0021255705276293484,0.0030176511530788613,0.007134041657570372,0
FAM53A,0.02731329999645653,0.5567532002579383,0.008002609830746297,0.44249712811527914,3.595998873004447e-5,3.9257799929785206e-5,6.308054804193877e-4,0.0014273938740425086,1
FBXO46,0.509677222330599,0.8632358396288634,0.17934121842571937,0.7610258489321428,0.001749212214936685,8.879249569642275e-4,0.004071603984399835,0.004804165735549274,1
POLRMT,0.8983361646224147,0.9604099925029055,0.7547870225560547,0.9209631470739967,0.04734450185105195,0.0718817310013272,0.05097482973935382,0.07863670900549695,2
TMC8,0.8811615850227437,0.9560729572826318,0.7988007044455228,0.9337178109390856,0.04345200879156581,0.05097813822276424,0.04704716774351086,0.058016895613527075,1
C11orf65,0.09679241049760255,0.6800923036497712,0.13355848273858803,0.7230260874279044,1.3618165166108344e-4,5.807852842392028e-4,0.0010893006527343658,0.003958376256094873,0
CYP3A5,0.8627577111068386,0.949538497741824,0.954037795681115,0.9797391454218708,0.011407182936004309,0.08262562498395899,0.014760242842449393,0.08942563437105085,0
SKIL,0.386548246660679,0.8324741257384675,0.5686334418663096,0.8759791592237235,0.0012781739798316902,0.0072649801534041365,0.0034011128814543236,0.013739645821749207,0
EYS,0.47182679465945504,0.8542995523361927,0.44377978753524744,0.8473537972295698,0.0040943122098459775,0.0032872656783132113,0.006953400086270094,0.008912344155601168,2
HIGD1B,0.8818538177803966,0.9560729572826318,0.827426577765505,0.9417187209974501,0.025873994348028312,0.0337844573194219,0.029401693370390718,0.041114631409790804,0
MEI4,0.10744061448382612,0.6892567537818353,0.08915908654871266,0.6806696501047406,2.9586378969083616e-4,7.838561419151496e-4,0.0015671364627727372,0.004527889796484411,0
IL24,0.24166084502838,0.7703031067890441,0.30710161542349745,0.8092744477462531,5.975689216842536e-4,0.0028638140464766915,0.0022518646299575637,0.008267478051044401,1
ZNF846,0.13142473167645416,0.7144875807831894,0.20805802287090205,0.7771009463660332,3.5302066132407537e-4,0.0017732036757150977,0.0017086521540645523,0.006548099346260926,0
HPGD,0.5485450858820197,0.8729612583863393,0.4437440080906832,0.8473537972295698,0.0028300474146240517,0.003930958153263535,0.005473830307244965,0.009745770859843421,0
PDLIM3,0.8097181141610889,0.9342173984322483,0.5979580569082261,0.8832324765033497,0.004124461553799867,0.0030130136636891624,0.006988067646219296,0.008497181196630415,0
SLC25A23,0.4158552871266,0.8421172369550947,0.5694178351697743,0.8762241588775337,0.0026280676465284774,0.011542443421153053,0.00522171745654471,0.018505677737857374,1
FSTL4,0.03009105330963975,0.5613010406766691,0.08329904714826782,0.6719645389909503,3.0260090032346455e-5,3.474312104603746e-4,5.863795847285744e-4,0.0031743247070816845,0
C10orf113,0.3604136744588624,0.8201508112330255,0.4302900401561585,0.8445431822701994,0.0013185268974241612,0.004002594867303516,0.0034591635642952723,0.009839949739371598,0
TGFB2,0.024199408018019303,0.5567532002579383,0.18338672571444836,0.7660113816100385,3.502731122384967e-5,0.002309202188592778,6.214936318532578e-4,0.007415225089802407,1
YIPF2,0.1865448132892834,0.7415240220701658,0.08476077893226454,0.6759914754574833,6.261895339732015e-4,5.162380312791662e-4,0.002309474120901461,0.0037854908324371265,0
HACD4,0.9163151777476175,0.9656916885990444,0.8833571722571052,0.9577612677035665,0.013185191722973449,0.021192747472845507,0.016592411001578496,0.028614272526645685,0
RSPH4A,0.772885135336897,0.9231283364832146,0.7075573194285669,0.9089109863040382,0.016526410297986124,0.025799790880970112,0.019993474396805124,0.03323094268565594,0
SEMA6C,0.8369945208995053,0.9420352530428475,0.9083280713594302,0.9638885532587258,0.02707218464081462,0.08016110984927008,0.030599275444109123,0.08695497709104394,1
LYZL4,0.8459271967495579,0.9445525115505626,0.6546727753618873,0.8968931300429525,0.012143883054012889,0.01094855448993947,0.01552072513358981,0.017848429748996284,0
GOLGA6L9,0.2557164092778467,0.7756790410881095,0.38169457223668796,0.8326846697404936,0.0026982013621610844,0.01274697239281846,0.005315225970578275,0.01983582820400144,1
KIF22,0.8898226984739099,0.9573246245625677,0.9024112550317042,0.962040304091869,0.013587783216658515,0.02722962186751733,0.016994746823462772,0.03460682242523605,0
ACBD5,0.3071980264213004,0.8013615125181228,0.401952344308445,0.8369310633210709,6.053137187425036e-4,0.004824478204593506,0.002265241268114137,0.010875765616805923,0
RARRES2,0.0916282004609563,0.674379653619179,0.08629219257258383,0.6784504014950014,1.790935684410939e-4,3.9691025158729504e-4,0.0012205119088559886,0.003356126855736884,0
DCXR,0.730830537092589,0.9123322194124559,0.4270834771254492,0.8432445663829287,0.012895239107511943,0.011118332090504288,0.016293456360300655,0.01805419120922737,1
PCDH10,0.5819841493248549,0.8811852274260397,0.6469165459077396,0.8966631510449452,0.00451281857668052,0.01336297352998757,0.007439373450480141,0.020500365754940648,0
UTP15,0.7090043810842789,0.9071517805340306,0.34135764054062595,0.8195692077755755,0.002611522870456333,0.0015249484126531752,0.005197144959537766,0.006105932728423918,0
MYOZ2,0.33520917431016006,0.8130072527791197,0.3541036261129924,0.8238918052943117,0.0018313685756385471,0.00469948714852039,0.004177382837060375,0.010722397462988803,0
LRRC52,0.5621391967504014,0.8772380396017684,0.7884410296628276,0.930586224096821,0.008778892566756211,0.052257468168765725,0.012031647634271274,0.05925603776492296,1
SLC5A1,0.4349370793969484,0.8465267190132147,0.468876721056478,0.8533610771203678,0.0034391270758250534,0.008118034660110499,0.0062049260719299355,0.014682723369356476,0
NDC1,0.1794963218106824,0.7406715220950453,0.056680691834520125,0.6318853119093872,2.959428162912559e-4,2.269209836019743e-4,0.0015671364627727372,0.0026187832251060254,0
ZNF669,0.5612358104925087,0.876695916667791,0.48094401951141225,0.8575876977789962,0.007872672872587494,0.012470007896776826,0.011096068615963385,0.01953187991956961,1
C1orf61,0.1598014028273183,0.7269418787035499,0.11587762429227298,0.7067080221937639,7.004293021505467e-4,0.0014679071884943023,0.0024371426247262154,0.00598110295736005,1
C3,0.6845174007098145,0.9029068757514056,0.629590036856477,0.8914984268781774,0.019293232174557157,0.04034765485911664,0.022796872387096254,0.04758054150205096,1
NIPSNAP3A,0.17350282596434075,0.7364074430544365,0.23854791452641438,0.7910372080780896,8.943950150458201e-4,0.0034776734018079135,0.0027845020646930347,0.009153982130982658,0
PDZD7,0.38974294018802835,0.8326247181326736,0.4897150349564115,0.8593264890587882,0.0020155197877384503,0.007125725529565256,0.004429064385184553,0.013583860150802004,0
NOC2L,0.5313282992716721,0.8688106551663227,0.4905287358145575,0.8594533991806437,0.003482693023967694,0.009437240309580446,0.006253133786170152,0.016150801670678713,0
STAT5A,0.20534234690795694,0.7514857456056038,0.2349645416271605,0.7868526842049675,6.957497637650338e-4,0.0019519434266700468,0.002430371563947545,0.0068671340815300175,1
C16orf89,0.16692354698690154,0.7317971072158215,0.15110164501750203,0.7393163222215675,0.0037654730804039965,0.009196847664495857,0.00657032465772737,0.01589947915410294,2
TCERG1,0.5608670424847967,0.8765605896397658,0.7304768209569401,0.9148080194338326,0.004156718401690011,0.024017595604056318,0.007022317770590015,0.03142563115743198,0
LRCOL1,0.1753303981969632,0.7377213422641775,0.12881336902573087,0.7194997807139427,6.574357964209361e-4,9.689589626226231e-4,0.0023598936015561457,0.004978453524642283,0
RP11-229P13.27,0.4339325021172272,0.8461984673463643,0.3133047859261826,0.8119007268453818,0.001664079930999671,0.0021060270575649245,0.003952439963518569,0.007092126451507922,1
CYB5R4,0.4079028596511537,0.8399081802592663,0.2210095969852445,0.7818371246823905,0.0016348006979634525,0.0014367775821346636,0.003914166772478315,0.005916087038882382,0
CXCR1,0.7151777852353913,0.90743999182665,0.5694262602620371,0.8762241588775337,0.00762443048577938,0.007977351561460084,0.010845300502715833,0.014526283907924143,0
C6orf163,0.6798640572357927,0.900259935075503,0.7362423422805655,0.9161866383582776,0.007871251754667631,0.02343983363286285,0.011095741727893387,0.03083397260840643,0
LZIC,0.4217203067430345,0.8440642559897749,0.8205973034570873,0.9397002443475138,0.0021277755586448406,0.046148602328039925,0.004578692308564503,0.05327100507506823,1
ABHD1,0.4190444870960259,0.8439576897316661,0.5094568454051609,0.8649357008218487,0.0013744539166889633,0.00487106526264279,0.0035395491499070207,0.010933597515283423,0
SMTN,0.7591055059244918,0.9202608353145373,0.6328850247597804,0.8918911038790802,0.018258059318897606,0.021105631349220732,0.02175138182775461,0.028529322114803617,0
ZNF835,0.2561904780358446,0.776186437700956,0.43659473137658444,0.8456946101619401,4.4246069840307906e-4,0.004395353928951263,0.0019211929835976592,0.010330188875083064,0
FNDC1,0.9057392861781319,0.9628313275967295,0.9712880602779508,0.985899740820697,0.01213693830463652,0.057266506642366516,0.01551708726382722,0.06417549125950046,0
SMG1,0.4441548727518082,0.8502767350367482,0.32348747637068287,0.8160764626922068,0.0023205989702810956,0.002576478111720316,0.004830230371176601,0.007851449876674752,0
HBEGF,0.12066898949946525,0.7029759514924978,0.19408809597573493,0.769127279447068,1.3204912375887023e-4,7.555593047577761e-4,0.001075586511769654,0.004436385775545933,0
C9orf3,0.1416376289773432,0.7171736687407428,0.21955586124630763,0.7809877785143399,3.379977864084391e-4,0.002044084145169342,0.0016774938011084792,0.007004321838118826,0
TSKS,0.06320195608823481,0.632947402718845,0.20197827759755316,0.7721933930506617,6.053612828300443e-5,0.001138877789910813,7.607169628883136e-4,0.005316877628561643,0
ZNF582,0.837922971612328,0.942260365948302,0.7908688281871997,0.931351425043149,0.016769416592807132,0.0308808971817903,0.020234987587350397,0.03825909557441784,0
EIF4H,0.08796507181504203,0.672092276458338,0.11808826919947621,0.7103509071870332,2.8821583502996854e-4,0.0010537031593993548,0.0015465653301068745,0.00516061001931726,0
TRIO,0.7825659481939904,0.9248615891703605,0.6444547340064816,0.8959618036243918,0.032807247865959885,0.036276093824065124,0.03636999063902319,0.04359199465861549,1
FBXW4,0.0020396079507081564,0.29019883587298506,0.023737589243247263,0.5455699379397481,1.1720404832625346e-7,1.2075702500676434e-5,5.380131253807828e-5,9.446567245872717e-4,0
CXCL12,0.5078026461503421,0.863162258747184,0.37460511048455314,0.829498352249352,0.003978262038990112,0.00610576427908842,0.006823377565220081,0.01243882829826081,0
MPC2,0.09948221580465295,0.6830105793457132,0.31670343804632406,0.8139726715296127,1.8365091584213153e-4,0.004523304079629488,0.0012372237330433272,0.010492153813544547,0
SUN1,0.18800757015716268,0.7418957533704125,0.21605690621724133,0.7794441540430507,4.730282858649342e-4,0.0015381234126124852,0.0019903451730610006,0.006125249893888516,0
GJD4,0.6714047653258515,0.8993335584249957,0.61378314695584,0.8875313031943453,0.010597806692280585,0.017139062003366196,0.01391540041406192,0.02449506288158203,0
TUBA3E,0.8883618984486504,0.95706619325962,0.6749781909965202,0.9007281258716386,0.01752997679203045,0.014049002112774586,0.021038447440109943,0.021202106619095173,0
GTF2IRD2B,0.25005983716624747,0.7732542524778131,0.30068471373531425,0.8070279173659927,9.209525090506001e-4,0.003765981053634808,0.002834552988849291,0.009536839793985499,0
TINCR,0.010383210788037122,0.44720658224089854,0.0037299140623224657,0.3885178190544489,2.576212850123969e-5,2.8125690810790935e-5,5.570211841880368e-4,0.0012766979924094316,1
TMEM170A,0.4084909932983961,0.8399081802592663,0.4045333774269696,0.8369310633210709,0.0029789711945071295,0.006478139661110946,0.0056393585566361345,0.012857749863432393,0
TNFAIP8,0.09315625001355071,0.6755630643754686,0.17054239269434862,0.7577281502766595,1.4500991319048702e-4,0.0010918116741602058,0.0011124986356051715,0.00524100020600423,0
UGT2B10,0.4179303610328594,0.8432070282282564,0.41544036944176693,0.839284997036334,0.003243588573851629,0.006652111758235495,0.005963409495235985,0.013066848160045533,0
TBX6,0.720348880852566,0.908762756171913,0.5995618853177619,0.8833450090020605,0.006645732820952703,0.007640090761069693,0.009783529518128619,0.014124255562298887,0
C11orf97,0.6964896346024412,0.9046172784465331,0.7898675489432825,0.9307821569077902,0.014148068248035809,0.042156796079777056,0.017562502599387762,0.049356168620661243,0
CELF6,0.7168989594897052,0.9080138810045353,0.8017684309414579,0.9344519816685574,0.00825469929153918,0.026363372449131537,0.011484451165243619,0.033744899737515856,0
ZNF20,0.33355539139990364,0.8130072527791197,0.44702191393920704,0.8475313376914163,0.0016240083707394495,0.006668255560942297,0.0038968802913304456,0.013084786227417896,0
GNA11,0.37895906821058645,0.8287465410027337,0.34659131336456733,0.8213054614084921,0.002834982987745545,0.006028071812077653,0.005475278643839532,0.012352020213591861,2
FAM8A1,0.6967859571841146,0.9046172784465331,0.776773753981654,0.9268130458892226,0.005421931758083272,0.020005314590213773,0.008464709155658993,0.02741365659920541,0
KCNJ13,0.5026198222401516,0.8630229842999864,0.7385007765328776,0.9167284158903894,0.008077774595025688,0.04845925694014393,0.01130488613452635,0.05550906597262451,0
SP140,0.6328492633495605,0.890259785204164,0.7557810921101815,0.9210761279770402,0.0032946794168763503,0.018310979091759844,0.0060246950120852105,0.02568027021025452,0
ULBP1,0.17060939458849037,0.7338221374938755,0.149087250630496,0.7377602300610971,3.682760904344773e-4,9.40263727280986e-4,0.0017429368814602538,0.004920641767458474,0
MESDC1,0.9797226560302144,0.9892620358963183,0.9783201283069753,0.9891051475414085,0.10561272933447143,0.18139877495600246,0.11039878680879292,0.1895449095388298,1
WNT2B,0.4922537220406083,0.8609907891804297,0.5408915634186487,0.8704400500652406,0.0074202644489639,0.02304429144899015,0.010628611826996879,0.03044359454284655,1
CLPSL2,0.5394758029891491,0.8713498383063901,0.41333845131195185,0.8386288072681634,0.003752679985357419,0.0045077909389602934,0.006555158776257119,0.010468131133406748,0
NKTR,0.5064918231458949,0.8631252593695494,0.5330892712824125,0.8691257554458596,0.0022352722146617367,0.004961969128208646,0.004721803803237793,0.011030297109359913,0
BCAN,0.6521704561342561,0.8952099314896154,0.30172971135187676,0.8070279173659927,0.012704791219869544,0.013047261796899523,0.01609750875570244,0.020170238786508327,2
ZNF780A,0.05852813428482062,0.6309732474113092,0.13806084342074773,0.7249101778560032,6.706827786210625e-5,6.849312849614324e-4,8.002309035708214e-4,0.004270465321973034,0
WFDC2,0.9767926971172126,0.9886775056864585,0.9874611825032658,0.9933425871160962,0.13171256045731627,0.2588999532723226,0.13726617282999995,0.26925999152955543,1
TMEM115,0.4532260891581902,0.8525158742157132,0.2923394667777725,0.8060221983128207,0.0013403233407978208,0.0015108268058330963,0.00348985263884863,0.006088196836157078,0
OGFOD1,0.46826641263388336,0.8536930038095927,0.48482191278716585,0.858891646538694,0.00328222664106366,0.007204591200572959,0.006010758719223647,0.013674214442015052,0
NCAPG2,0.02176334786703741,0.5453756234485442,0.025252072784955625,0.5536810308566064,4.076353925969702e-5,1.566980960234849e-4,6.647472195868644e-4,0.002278030872287203,0
MRPL15,0.4593830820314629,0.8529410453868627,0.6512287395249129,0.8967233852725182,0.003209273762786147,0.01764527823893453,0.005923665448798446,0.02500974534799734,0
RP11-38C17.1,0.5166111591278036,0.8648726299954774,0.26294786065765363,0.7977433442677255,0.008059230284066627,0.006646206502078127,0.011289171099398905,0.013062123173805154,1
MRAP2,0.8534046551120433,0.9463512318120338,0.8995477215836718,0.9612505271783897,0.012576549167172844,0.041179959826603614,0.015969718563460293,0.048391639189184515,0
RP11-58C22.1,0.043338211733085705,0.5965573097814564,0.07374788339671871,0.6518680767440497,2.8839813025426137e-5,1.9481958486302468e-4,5.793108190177364e-4,0.002495215012442624,0
MXD3,0.011310090233930935,0.45911046811740214,0.07225638066497156,0.6491750945905927,7.859210928438556e-6,3.4902294646893246e-4,3.4589796022545255e-4,0.0031786569367109703,0
FAM213B,0.6344263489718397,0.8907840945352776,0.5376482971326055,0.8693612698789076,0.005942320845973791,0.008097120339299628,0.009025931299677313,0.014657783316271641,0
EML3,0.84857123913796,0.9451356367909094,0.6494615704445559,0.8967233852725182,0.0114369303728848,0.012459096422292164,0.014778047201800532,0.019524621963083143,0
PRKCD,0.5889858597499511,0.8823203248326414,0.771347464525741,0.9264341329841629,0.004097048268287438,0.02284747082444279,0.0069574135712541525,0.030250933237897466,0
ADAM30,0.9335902431098384,0.9716692437124445,NA,NA,0.8437494248383418,1,0.8518751294112589,1,12
GHR,0.5399223369350696,0.871495629729616,0.6134104860610051,0.8875313031943453,0.005184288085596368,0.016029122954565576,0.008206293999941796,0.023301352610045043,0
CDK2AP1,0.011032492414911273,0.45437502946230884,0.01745453499397715,0.5185295164409113,6.772797680674957e-6,3.9010376454520694e-5,3.240696859463471e-4,0.00142460398242233,0
MANBA,0.048789644425081,0.6148494427105052,0.039284894848896516,0.6024169389431863,4.339133943645128e-5,1.153519616660453e-4,6.753213432958949e-4,0.0020464422526980356,0
RRAGA,0.8431971397850333,0.9441676456553076,0.8842248996032063,0.9577612677035665,0.014867310387526596,0.05988894502583596,0.018297096823955274,0.06676150556314964,0
PRDX6,0.227530951394798,0.7669128030084983,0.4455850420073738,0.8475313376914163,1.5271327378905665e-4,0.0023546951598491057,0.0011358239944908673,0.007493616595020443,0
TRAF6,0.04277785159870815,0.5952751429618154,0.22336563843767698,0.7823194285319731,3.8824529039531814e-5,0.0016620872063637059,6.480362579666397e-4,0.006346676766513836,0
